slNo,signal_id,platform_code,datetime,pumpStatus,inletTemp,ctdTemp,longitude,latitude
2588,9b55272b-35f4-4f68-b7ce-6d11c47e85a5,FA,2020-03-06T19:12:44,1.0,4.895,5.447,10.9347,55.9014
2589,778d9f11-3c4b-4e52-93a8-f9f074685c81,FA,2020-03-06T19:13:44,1.0,4.894,5.444,10.9404,55.9053
2590,3304c692-8f6e-4b9d-b983-1ee8ba95a2f8,FA,2020-03-06T19:14:44,1.0,4.883,5.458,10.946,55.9094
2591,6ca7e400-14d8-4c5f-83e1-38c9410bd10d,FA,2020-03-06T19:15:44,1.0,4.894,5.456,10.9516,55.9134
2592,4b1e5e69-e011-40d6-a1ba-8085c32e25cb,FA,2020-03-06T19:16:44,1.0,4.897,5.449,10.9572,55.9175
2593,eb1624fc-cb7e-4766-a14d-64cc1b1d4e4a,FA,2020-03-06T19:17:45,1.0,4.931,5.448,10.9628,55.9217
2594,49f943bb-c7ca-409b-8462-5027d1f227c1,FA,2020-03-06T19:18:45,1.0,4.931,5.467,10.9683,55.9259
2595,a10d33d0-c2a7-4513-ab02-ac74df57e795,FA,2020-03-06T19:19:45,1.0,4.925,5.48,10.973700000000001,55.9302
2596,e7986e41-8ff8-4e1c-ab9c-c39f70624501,FA,2020-03-06T19:20:45,1.0,4.92,5.489,10.9791,55.9344
2597,3faf8369-928c-46c9-9631-18bc271944b8,FA,2020-03-06T19:21:45,1.0,4.911,5.487,10.9845,55.9385
2598,ec6889cb-2c69-4957-8422-9cf8e678fd1e,FA,2020-03-06T19:22:45,1.0,4.909,5.489,10.9899,55.9428
2599,c8e1fe44-f2a3-4a69-bd56-17df994bff2e,FA,2020-03-06T19:23:45,1.0,4.906,5.478,10.9953,55.9471
2600,3aba5657-35de-4525-8bfe-2c68ed1073c8,FA,2020-03-06T19:24:45,1.0,4.908,5.471,11.0007,55.9514
2601,29a73aed-cb57-4c64-87e2-24ea43bb2601,FA,2020-03-06T19:25:45,1.0,4.905,5.473,11.006,55.9557
2602,0819ee26-a3d2-4686-b586-3dda032ab6d9,FA,2020-03-06T19:26:46,1.0,4.9,5.465,11.0114,55.9599
2603,bd669f8c-565b-47c6-b0c7-35cd7c77462a,FA,2020-03-06T19:27:46,1.0,4.905,5.471,11.0169,55.9641
2604,8dd99c84-e849-4665-aa36-fff8e583d67c,FA,2020-03-06T19:28:46,1.0,4.893,5.471,11.0223,55.9683
2605,2df9736c-70d4-4472-b1e4-920ca7a2ee8b,FA,2020-03-06T19:29:46,1.0,4.888,5.469,11.0278,55.9724
2606,741839c7-e729-45aa-8180-95404d4eb66a,FA,2020-03-06T19:30:46,1.0,4.885,5.471,11.0332,55.9766
2607,32367fe5-ce83-4dd4-b965-f03899426b17,FA,2020-03-06T19:31:46,1.0,4.87,5.463,11.0388,55.9808
2608,545ae672-dd2b-4b93-a0a2-0033adbe907e,FA,2020-03-06T19:32:46,1.0,4.865,5.45,11.0441,55.9849
2609,be50e0e1-0143-4e80-8e57-c542d9d0f2d0,FA,2020-03-06T19:33:46,1.0,4.866,5.444,11.0495,55.989
2610,39f555af-967e-415a-b868-058619cd31dc,FA,2020-03-06T19:34:46,1.0,4.874,5.435,11.0548,55.9932
2611,b64412e7-8c12-420c-b0ec-7c94f0b1e63f,FA,2020-03-06T19:35:47,1.0,4.875,5.431,11.0601,55.9972
2612,dc8a69a4-6e00-4284-9773-5b4b0942dea5,FA,2020-03-06T19:36:47,1.0,4.881,5.436,11.0655,56.0013
2613,848ae037-e3a8-428c-8b52-96a59a9ed263,FA,2020-03-06T19:37:47,1.0,4.888,5.434,11.0708,56.0055
2614,51f3f4b6-da0d-43d1-9ac9-6bbd18bea719,FA,2020-03-06T19:38:47,1.0,4.892,5.44,11.0763,56.0096
2615,8ff49b7e-80d7-4fc5-b152-a1ec471a6384,FA,2020-03-06T19:39:47,1.0,4.893,5.45,11.0818,56.0137
2616,da6ed98d-2f14-4464-ae92-2031a3fcbbec,FA,2020-03-06T19:40:47,1.0,4.892,5.45,11.0874,56.0177
2617,85b0f9d7-7f5f-482b-931b-95a702115776,FA,2020-03-06T19:41:47,1.0,4.888,5.451,11.0926,56.0219
2618,2274e33d-8bb2-493e-8add-acd19f890397,FA,2020-03-06T19:42:47,1.0,4.8870000000000005,5.454,11.097,56.0264
2619,2814d795-6957-4666-8f6d-a874dc6e4d72,FA,2020-03-06T19:43:48,1.0,4.891,5.459,11.1007,56.0311
2620,57d7d621-aa56-4afc-b75e-349546ee79b0,FA,2020-03-06T19:44:48,1.0,4.893,5.45,11.1039,56.0359
2621,301b05e1-ebbe-4f67-9eba-6c94e8d81dcc,FA,2020-03-06T19:45:48,1.0,4.9,5.452,11.1071,56.0408
2622,c2164bc4-899b-49cc-9783-12bf04d2f911,FA,2020-03-06T19:46:48,1.0,4.888,5.455,11.1102,56.0456
2623,af90c630-5784-437d-b611-4d879f10f242,FA,2020-03-06T19:47:48,1.0,4.885,5.463,11.1134,56.0505
2624,8b882f86-51e5-4e17-b9e3-c3f26af344d9,FA,2020-03-06T19:48:48,1.0,4.905,5.456,11.1165,56.0552
2625,b7c0de9d-f0b5-4e4d-8ecf-a76c145855b9,FA,2020-03-06T19:49:48,1.0,4.912,5.46,11.1204,56.0599
2626,1650d296-1ea8-44c4-852b-37ca5678a955,FA,2020-03-06T19:50:48,1.0,4.917,5.473,11.1246,56.0644
2627,c65e54f5-1e61-4939-a904-640a362112d4,FA,2020-03-06T19:51:48,1.0,4.927,5.473,11.1294,56.0687
2628,4f958537-4c62-4e8b-bac5-68e0b0f14ff4,FA,2020-03-06T19:52:49,1.0,4.926,5.485,11.1343,56.073
2629,bb4d3226-6a05-46c5-82c8-e904b23c0101,FA,2020-03-06T19:53:49,1.0,4.9510000000000005,5.484,11.1393,56.0772
2630,73988734-ccd5-404e-8d51-ac9cb21cedab,FA,2020-03-06T19:54:49,1.0,4.964,5.4879999999999995,11.1443,56.0815
2631,75d67326-cee5-4630-aca2-a2b5a1285eb2,FA,2020-03-06T19:55:49,1.0,4.987,5.501,11.1494,56.0858
2632,15d441a8-ed1e-4ea2-b676-7c5e652df7fc,FA,2020-03-06T19:56:49,1.0,4.997,5.511,11.1545,56.0901
2633,2f9dadf2-ec6e-445d-972b-685e7fa31a86,FA,2020-03-06T19:57:49,1.0,4.996,5.517,11.1601,56.0943
2634,c31253ae-d7be-47cc-aaa2-349ef3bed8d0,FA,2020-03-06T19:58:49,1.0,4.989,5.53,11.1658,56.0983
2635,4e1626e6-2d78-4420-9f96-40ff8c2a10e7,FA,2020-03-06T19:59:49,1.0,4.98,5.535,11.1716,56.1023
2636,611e6bef-2129-4b6a-b1f9-f860b27cea8a,FA,2020-03-06T20:00:50,1.0,4.976,5.533,11.1774,56.1063
2637,b0af1185-69ff-4b4d-b680-369e64a9b199,FA,2020-03-06T20:01:50,1.0,4.964,5.524,11.1831,56.1103
2638,c5d77dea-6653-4bcf-8fbb-ad854e99c26c,FA,2020-03-06T20:02:50,1.0,4.955,5.529,11.1888,56.1144
2639,af928690-f018-419c-95ea-5fe6d22e25d7,FA,2020-03-06T20:03:50,1.0,4.949,5.532,11.1945,56.1184
2640,741b8032-7760-4610-bb18-9ef2ae8d0011,FA,2020-03-06T20:04:50,1.0,4.943,5.521,11.2002,56.1224
2641,db1a7ae9-40c9-4815-a9d2-ddcf4cf502b3,FA,2020-03-06T20:05:50,1.0,4.9510000000000005,5.511,11.2058,56.1264
2642,117dc7ee-da04-4f6a-8942-db5e526ee12e,FA,2020-03-06T20:06:50,1.0,4.945,5.511,11.211500000000001,56.1303
2643,2f83135c-2a26-4f21-ad85-67d2b8286669,FA,2020-03-06T20:07:50,1.0,4.956,5.5120000000000005,11.2172,56.1342
2644,5653cc19-dd93-4396-a059-4d0a1bc0718e,FA,2020-03-06T20:08:50,1.0,4.962,5.511,11.2233,56.1379
2645,081c2921-537b-498a-b629-97d23f6df603,FA,2020-03-06T20:09:51,1.0,4.961,5.519,11.2296,56.1415
2646,8662b3ac-95a7-421e-ad5d-b8d81f3b0d6e,FA,2020-03-06T20:10:51,1.0,4.959,5.515,11.2358,56.1451
2647,87572f6b-ad49-41e8-a8df-179f2f10a078,FA,2020-03-06T20:11:51,1.0,4.962,5.514,11.2421,56.1487
2648,6a86ce94-02f6-421c-b092-d8e632ddfcbf,FA,2020-03-06T20:12:51,1.0,4.967,5.514,11.2484,56.1522
2649,b3cd18e2-fffe-40c2-b7dc-015700e5fd6b,FA,2020-03-06T20:13:51,1.0,4.967,5.519,11.2549,56.1558
2650,7bfc0b26-f132-4188-b1ed-1b384845f081,FA,2020-03-06T20:14:51,1.0,4.967,5.523,11.2612,56.1594
2651,7cf0065c-d86c-4bc2-8aa2-093bb3870b85,FA,2020-03-06T20:15:51,1.0,4.965,5.523,11.2676,56.163
2652,4f9ffa8b-8ba2-4468-8201-40515b2215ad,FA,2020-03-06T20:16:51,1.0,4.977,5.522,11.2739,56.1666
2653,ea920402-08e8-4b8a-959b-fd06da1297b0,FA,2020-03-06T20:17:51,1.0,4.984,5.5280000000000005,11.2803,56.1702
2654,b9259bd7-765f-4757-b85c-556802863c04,FA,2020-03-06T20:18:52,1.0,4.982,5.533,11.2866,56.1737
2655,a093ba38-032e-4cc3-9a75-6780949de1bb,FA,2020-03-06T20:19:52,1.0,4.9719999999999995,5.543,11.2929,56.1773
2656,a8169fd8-4321-4e33-b4af-8016c070df58,FA,2020-03-06T20:20:52,1.0,4.977,5.536,11.2992,56.1809
2657,819f5403-2a2e-4a3e-b52c-bd6573f8aacf,FA,2020-03-06T20:21:52,1.0,4.984,5.524,11.3056,56.1845
2658,18c1f10b-9be7-4cbc-9229-6af2759be7e5,FA,2020-03-06T20:22:52,1.0,4.969,5.524,11.312,56.1882
2659,7d734ab6-91ce-4935-a3bc-2f20466a733c,FA,2020-03-06T20:23:52,1.0,4.976,5.52,11.318,56.1919
2660,1f03a4c1-0113-49c1-8623-97042bed9817,FA,2020-03-06T20:24:52,1.0,4.996,5.532,11.3238,56.1959
2661,3bdd339f-e4d1-428b-a77d-231b3ba825f4,FA,2020-03-06T20:25:52,1.0,4.991,5.545,11.3291,56.1999
2662,41d1ffde-58ad-434f-ac30-43c59a1a3c2a,FA,2020-03-06T20:26:52,1.0,4.985,5.551,11.3343,56.204
2663,ef183d66-31a0-4bcd-81b4-40d89af476b2,FA,2020-03-06T20:27:53,1.0,4.985,5.552,11.3393,56.2081
2664,64627b60-ed46-4d2e-a3e2-facff5fcd25a,FA,2020-03-06T20:28:53,1.0,4.992,5.545,11.3443,56.2123
2665,ec214a8c-48cb-4409-a966-fecbd7d2ab48,FA,2020-03-06T20:29:53,1.0,4.984,5.548,11.3488,56.2166
2666,04c771e0-13dc-4b66-8591-37c2a4e618e2,FA,2020-03-06T20:30:53,1.0,4.97,5.545,11.3532,56.2209
2667,22190388-d064-473a-b07a-c739a778880e,FA,2020-03-06T20:31:53,1.0,4.925,5.547,11.3573,56.2253
2668,16431c5f-d8cb-49b9-b1c1-4b5710dda04c,FA,2020-03-06T20:32:53,1.0,4.9350000000000005,5.535,11.361,56.2299
2669,d8703444-a19f-4b3e-a2f3-79bd8b71a642,FA,2020-03-06T20:33:53,1.0,4.943,5.511,11.3646,56.2344
2670,6090c8e2-6bcb-40a6-8995-8215cc8ff28f,FA,2020-03-06T20:34:53,1.0,4.947,5.5120000000000005,11.3683,56.2389
2671,ea1f44e7-561a-4b27-8851-22acd03c17f4,FA,2020-03-06T20:35:53,1.0,4.963,5.513,11.3719,56.2435
2672,b1381825-e6d8-4304-8921-00abbbf82638,FA,2020-03-06T20:36:54,1.0,5.003,5.5120000000000005,11.3755,56.248
2673,5cd01f76-52e0-4d27-bdd1-c1bc0713d3e8,FA,2020-03-06T20:37:54,1.0,5.003,5.52,11.3791,56.2526
2674,ed28f046-72eb-4245-b7d6-134634a6c505,FA,2020-03-06T20:38:54,1.0,4.987,5.536,11.3828,56.2572
2675,0ca32686-adc3-4216-a939-adb657d0a3fb,FA,2020-03-06T20:39:54,1.0,4.973,5.543,11.3863,56.2617
2676,d151607d-702f-4cfa-90ed-5e3181e13482,FA,2020-03-06T20:40:54,1.0,4.9719999999999995,5.546,11.39,56.2662
2677,e39372a3-9115-4b19-987f-ba48fbac249a,FA,2020-03-06T20:41:54,1.0,4.986,5.531,11.3936,56.2708
2678,79885048-7464-4cd1-997b-a43adf21a4d2,FA,2020-03-06T20:42:54,1.0,4.974,5.526,11.3972,56.2754
2679,4b057b50-ed5d-4e04-b833-f677fde3aeb6,FA,2020-03-06T20:43:54,1.0,4.962,5.5440000000000005,11.4008,56.2799
2680,8fd67231-d709-4661-ae01-b8587cb80501,FA,2020-03-06T20:44:55,1.0,4.979,5.547,11.4044,56.2844
2681,585c9ea1-c653-4a1a-86a6-ef038518c06f,FA,2020-03-06T20:45:55,1.0,4.975,5.54,11.4081,56.289
2682,8eb3dc7f-0dd3-486c-a4ca-149183d22413,FA,2020-03-06T20:46:55,1.0,4.991,5.538,11.4115,56.2935
2683,cfecdfc6-fd63-4dea-9add-76eb2a05a6ab,FA,2020-03-06T20:47:55,1.0,4.99,5.533,11.4147,56.2982
2684,c3c79634-4a84-4e6b-bb65-1d253d27aa64,FA,2020-03-06T20:48:55,1.0,4.997,5.539,11.4178,56.3029
2685,eadd7cac-13fa-4dfa-86de-46d5551b5c78,FA,2020-03-06T20:49:55,1.0,4.997,5.548,11.4211,56.3075
2686,f8c1f3b1-7fd5-4d70-b786-f71b96341713,FA,2020-03-06T20:50:55,1.0,5.015,5.549,11.4241,56.3123
2687,49aa76d7-c683-45f3-9f88-4638bea3c7c7,FA,2020-03-06T20:51:55,1.0,5.013,5.551,11.4269,56.3171
2688,7556f691-3189-4525-9301-985283c46a24,FA,2020-03-06T20:52:55,1.0,5.011,5.556,11.43,56.3218
2689,90deafa7-ec9c-4f25-a5bf-863010ff0d52,FA,2020-03-06T20:53:56,1.0,5.006,5.568,11.4336,56.3263
2690,6a5fad9e-39e8-451e-b674-d68b9ee96b91,FA,2020-03-06T20:54:56,1.0,5.009,5.571,11.4378,56.3307
2691,26840362-4869-4311-85ea-71ba5a9bfb96,FA,2020-03-06T20:55:56,1.0,5.008,5.561,11.4424,56.335
2692,3d9e5585-b630-4b5f-85c1-e09cba63e6e1,FA,2020-03-06T20:56:56,1.0,5.01,5.562,11.4471,56.3393
2693,41f50b76-98df-46d4-a679-e732920bbe4e,FA,2020-03-06T20:57:56,1.0,5.023,5.568,11.4518,56.3436
2694,c948c53a-d954-4e7b-80b5-eb3bb2703e39,FA,2020-03-06T20:58:56,1.0,5.028,5.573,11.4565,56.3478
2695,317e3aad-8cdf-4cc7-b33d-1017f7aeb03c,FA,2020-03-06T20:59:56,1.0,4.994,5.582,11.4612,56.3522
2696,69ab2e55-3dc5-4393-b229-5498c4d5aad8,FA,2020-03-06T21:00:56,1.0,4.986,5.582,11.4658,56.3565
2697,cacf9866-ba90-4de7-847b-58a3aec40803,FA,2020-03-06T21:01:56,1.0,4.976,5.565,11.4704,56.3608
2698,0c9c6be9-7486-4e4d-88fc-c04cd29c91b2,FA,2020-03-06T21:02:57,1.0,4.973,5.558,11.475,56.3652
2699,3b4c2a32-d281-4059-964c-8f786700d98a,FA,2020-03-06T21:03:57,1.0,4.97,5.547,11.4796,56.3695
2700,e2cfcd83-ce4e-4a49-97c2-09a947f60e23,FA,2020-03-06T21:04:57,1.0,5.006,5.527,11.4842,56.3738
2701,91a5b82f-1e47-4c71-a14c-bfc05c27e802,FA,2020-03-06T21:05:57,1.0,5.002,5.524,11.4887,56.3782
2702,b6101e59-7c24-4879-860f-07aaaa362286,FA,2020-03-06T21:06:57,1.0,5.009,5.55,11.4933,56.3825
2703,0c2e261c-8a9f-46b1-9282-71638ee6b48e,FA,2020-03-06T21:07:57,1.0,5.016,5.563,11.4978,56.387
2704,f60746de-f6b9-4fe0-88bc-36c29a79e264,FA,2020-03-06T21:08:57,1.0,5.016,5.562,11.5023,56.3913
2705,92bc44ed-8e2a-486c-a162-f09e7baa50a2,FA,2020-03-06T21:09:57,1.0,4.995,5.569,11.5068,56.3956
2706,babb4b52-26bd-476d-bfd9-7916b4b8a0db,FA,2020-03-06T21:10:57,1.0,4.9879999999999995,5.571,11.5112,56.4
2707,72ac8a38-d928-4bac-ac16-1c82f54038b1,FA,2020-03-06T21:11:57,1.0,5.001,5.562,11.5157,56.4043
2708,3cc60088-eef9-4c69-9728-ce904afc5322,FA,2020-03-06T21:12:58,1.0,5.031,5.564,11.5201,56.4087
2709,823a979a-ecee-4f35-9985-4487f802c00c,FA,2020-03-06T21:13:58,1.0,5.028,5.562,11.5247,56.4131
2710,ea72dfec-8757-4071-aaf4-f199673453ee,FA,2020-03-06T21:14:58,1.0,5.016,5.565,11.5292,56.4175
2711,2a316ab6-2830-4ccb-960c-9432cf3f5ddf,FA,2020-03-06T21:15:58,1.0,5.01,5.57,11.5337,56.422
2712,1be6508e-825f-4089-b051-dd056e7c120f,FA,2020-03-06T21:16:58,1.0,5.015,5.5760000000000005,11.5382,56.4265
2713,ea83a276-663f-48fd-8784-f2ab1cee8e53,FA,2020-03-06T21:17:58,1.0,5.011,5.572,11.5425,56.4307
2714,b7e45d56-911d-4d56-9ade-f3551e405802,FA,2020-03-06T21:18:58,1.0,5.016,5.571,11.547,56.4351
2715,bb41d3a3-4cdd-4a67-9db4-4292168e93a7,FA,2020-03-06T21:19:58,1.0,5.003,5.574,11.5514,56.4394
2716,61dc7d38-133e-4097-a70c-f9ae3072a1c7,FA,2020-03-06T21:20:58,1.0,5.008,5.574,11.5557,56.4436
2717,64b73b88-c9d9-4197-843e-181495bbccb2,FA,2020-03-06T21:21:59,1.0,5.054,5.563,11.5599,56.4479
2718,22dba558-2852-4d70-ae34-b826fe4fc188,FA,2020-03-06T21:22:59,1.0,5.056,5.567,11.5641,56.4521
2719,648c56e4-b14f-4a83-a078-97ede7a8ae00,FA,2020-03-06T21:23:59,1.0,5.031,5.5809999999999995,11.5685,56.4562
2720,7db43a22-06d3-4e22-86dc-8ff2ee094c8f,FA,2020-03-06T21:24:59,1.0,5.021,5.594,11.5729,56.4603
2721,c4617d41-c8a5-4a23-8b40-9d9a39585880,FA,2020-03-06T21:25:59,1.0,5.015,5.588,11.5773,56.4645
2722,f4ecd5d7-dce3-4293-9480-c93a283506a6,FA,2020-03-06T21:26:59,1.0,5.009,5.577,11.5816,56.4685
2723,7b32eac0-2e30-4bcc-b0f0-fb2d407ddc83,FA,2020-03-06T21:27:59,1.0,5.011,5.574,11.586,56.4727
2724,0913ed4b-7e93-4ca2-9e9a-1e06abe0339b,FA,2020-03-06T21:28:59,1.0,5.022,5.574,11.5904,56.4767
2725,0b1a57ec-ea79-4032-89df-c2cb1272d83f,FA,2020-03-06T21:29:59,1.0,5.027,5.5760000000000005,11.5948,56.4808
2726,e0908c51-d281-42cc-a2cb-f5ea6bd7efee,FA,2020-03-06T21:31:00,1.0,5.032,5.583,11.5991,56.4849
2727,c559bf49-59b1-458b-8492-330caa91676c,FA,2020-03-06T21:32:00,1.0,5.027,5.577,11.6035,56.489
2728,03f553f5-1ab2-43da-8757-8694d9b36347,FA,2020-03-06T21:33:00,1.0,5.037,5.587,11.6079,56.493
2729,f5e75b72-418a-45b4-abc1-caca436ccb31,FA,2020-03-06T21:34:00,1.0,5.039,5.584,11.6122,56.4971
2730,b1b40053-9d25-49c1-a3ca-6fa28f534cc9,FA,2020-03-06T21:35:00,1.0,5.046,5.587,11.6166,56.5013
2731,8919bc96-0bfc-46a3-9eeb-4c5aedd28bba,FA,2020-03-06T21:36:00,1.0,5.05,5.588,11.6209,56.5053
2732,cf770e6d-27d6-4638-9a07-5ef14397a254,FA,2020-03-06T21:37:00,1.0,5.054,5.591,11.6253,56.5095
2733,bbd18ab9-57e3-4018-b429-4609d90e1dbf,FA,2020-03-06T21:38:00,1.0,5.052,5.5969999999999995,11.6296,56.5136
2734,0859f67a-d1b9-4b05-a666-a9ec383cc8d6,FA,2020-03-06T21:39:00,1.0,5.055,5.598,11.634,56.5177
2735,2520dbfa-e513-4ebd-87d4-b88abf6c7d3c,FA,2020-03-06T21:40:01,1.0,5.059,5.602,11.6383,56.5218
2736,e9e31b7d-202e-4d48-bf5d-74ed6e12a6b6,FA,2020-03-06T21:41:01,1.0,5.067,5.61,11.6426,56.5259
2737,4fa4975f-9e58-4395-97aa-aadb21810cbc,FA,2020-03-06T21:42:01,1.0,5.067,5.61,11.647,56.53
2738,e0f975d6-6850-46f0-a011-e58e07948a3d,FA,2020-03-06T21:43:01,1.0,5.052,5.619,11.6514,56.5341
2739,7845483c-ee5e-4a90-aeb6-bb928e6935fa,FA,2020-03-06T21:44:01,1.0,5.05,5.612,11.6557,56.5382
2740,10fda191-8010-4fe6-90bf-a10e9bc6eb16,FA,2020-03-06T21:45:01,1.0,5.051,5.61,11.6602,56.5425
2741,25ad9222-6bba-401e-a6bf-c85f538753ac,FA,2020-03-06T21:46:01,1.0,5.046,5.608,11.6647,56.5466
2742,8fb494eb-730e-4b43-ad7a-555a6dd32384,FA,2020-03-06T21:47:01,1.0,5.047,5.602,11.669,56.5507
2743,9f1b3321-fe4a-45ee-b083-4ad840d428dd,FA,2020-03-06T21:48:01,1.0,5.042,5.6,11.6733,56.5548
2744,eaef1e77-c637-4c3b-9842-4f1992883e63,FA,2020-03-06T21:49:02,1.0,5.043,5.599,11.6777,56.5589
2745,494dd051-3b09-4e8c-a68f-4d7124b381ed,FA,2020-03-06T21:50:02,1.0,5.04,5.59,11.6821,56.5631
2746,485f6b65-5aa3-4263-824a-89e9a02e4191,FA,2020-03-06T21:51:02,1.0,5.041,5.584,11.6865,56.5672
2747,b56a9caa-aa87-48ad-ba5c-2d2f3de5b005,FA,2020-03-06T21:52:02,1.0,5.035,5.585,11.6908,56.5714
2748,2faed443-418c-4e70-9403-28cfe0f17b55,FA,2020-03-06T21:53:02,1.0,5.023,5.584,11.6953,56.5756
2749,4ffeb62c-3648-4588-9e47-4bd5b6775d1b,FA,2020-03-06T21:54:02,1.0,5.026,5.589,11.6995,56.5796
2750,712f7689-1b86-4c1c-bed3-c31936163c30,FA,2020-03-06T21:55:02,1.0,5.033,5.58,11.704,56.5838
2751,e08f308a-49e7-45cf-8a20-61d04dc3a588,FA,2020-03-06T21:56:02,1.0,5.073,5.585,11.7083,56.5879
2752,7db87943-1c1b-4b12-9f4c-f9fde635fc15,FA,2020-03-06T21:57:02,1.0,5.099,5.585,11.7127,56.592
2753,162f0684-3752-49c5-8ffd-1a12c1444a39,FA,2020-03-06T21:58:03,1.0,5.154,5.603,11.717,56.5961
2754,78aa2c45-7e53-46c2-a896-2b1aec2d1a04,FA,2020-03-06T21:59:03,1.0,5.136,5.638,11.7213,56.6003
2755,78166b26-df4b-42c0-ae1f-d658e16b780b,FA,2020-03-06T22:00:03,1.0,5.126,5.658,11.7254,56.6045
2757,0a64c98d-b9b3-451b-911d-72f07c6f69fe,FA,2020-03-06T22:02:03,1.0,5.151,5.673,11.7339,56.6127
2758,093eda3d-f998-471a-b2b0-d85202119a6a,FA,2020-03-06T22:03:03,1.0,5.151,5.673,11.7382,56.617
2760,ee457b86-5fa7-4b56-8a7c-2c17648bca66,FA,2020-03-06T22:05:03,1.0,5.159,5.694,11.7465,56.6252
2761,2803475e-375c-4dc7-ab7b-9a2c1b363030,FA,2020-03-06T22:06:03,1.0,5.176,5.69,11.7509,56.6294
2762,721fc261-19d0-434f-9a8f-c6b78a20ae88,FA,2020-03-06T22:07:04,1.0,5.195,5.697,11.7552,56.6335
2763,8e3f6643-3b88-4819-b4a5-2978980ea094,FA,2020-03-06T22:08:04,1.0,5.24,5.699,11.7594,56.6376
2764,f599fbc9-8aaa-442b-bd48-9dc821b67b72,FA,2020-03-06T22:09:04,1.0,5.291,5.715,11.7637,56.6417
2765,2743eee8-495d-4d61-8435-a27657ab4f30,FA,2020-03-06T22:10:04,1.0,5.307,5.742,11.767900000000001,56.6459
2766,b78e7939-a79f-43e4-8572-5783e059a5f4,FA,2020-03-06T22:11:04,1.0,5.301,5.779,11.7724,56.6501
2767,950414ee-8e62-4392-81a2-caef26cfa171,FA,2020-03-06T22:12:04,1.0,5.285,5.8,11.7766,56.6542
2768,ffbed70d-f81a-441b-9a63-a5541058a517,FA,2020-03-06T22:13:04,1.0,5.294,5.809,11.7812,56.658500000000004
2769,d02032dd-f8b0-4486-a52f-840414e82ac3,FA,2020-03-06T22:14:04,1.0,5.31,5.807,11.7856,56.6628
2770,ba2b58a7-a660-4b96-a3ad-f25c72e57841,FA,2020-03-06T22:15:04,1.0,5.315,5.815,11.7902,56.6672
2771,d07759a3-1640-4777-a8bd-55d94efd8c53,FA,2020-03-06T22:16:05,1.0,5.317,5.829,11.7948,56.6716
2772,22879498-854c-405e-9f43-7807aad911ca,FA,2020-03-06T22:17:05,1.0,5.326,5.839,11.7996,56.6761
2773,b1a8c3ed-6684-498b-9dca-1f59e57b4293,FA,2020-03-06T22:18:05,1.0,5.334,5.846,11.8045,56.6807
2774,aa23b14e-f77d-4f8b-9e47-520eb1276b5d,FA,2020-03-06T22:19:05,1.0,5.348,5.857,11.8093,56.6854
2775,0350db12-7c2b-4c7e-9cdc-615657136d3f,FA,2020-03-06T22:20:05,1.0,5.353,5.862,11.8144,56.6902
2776,a97373c1-e34b-489f-9587-42d32133a3b7,FA,2020-03-06T22:21:05,1.0,5.349,5.868,11.8194,56.6949
2777,4ca65394-4d27-41a7-9265-a0cd81a320dc,FA,2020-03-06T22:22:05,1.0,5.348,5.873,11.8246,56.6999
2778,f767e495-e589-4ae2-ba76-95d5b245b5ae,FA,2020-03-06T22:23:05,1.0,5.352,5.881,11.8297,56.7048
2779,c6a7394b-4531-4c73-abc2-4e2978eadfbe,FA,2020-03-06T22:24:05,1.0,5.325,5.883,11.8346,56.7099
2780,5a77f6a0-24db-4aef-a6c4-bccde15aef78,FA,2020-03-06T22:25:06,1.0,5.312,5.885,11.8387,56.7152
2781,e0442d5d-c5ff-4c9c-ad7b-fc068ce4f14d,FA,2020-03-06T22:26:06,1.0,5.307,5.873,11.8422,56.7207
2782,5240d5bd-2e51-409c-abe5-4e56d790e6e7,FA,2020-03-06T22:27:06,1.0,5.321,5.872,11.8452,56.7264
2783,cb6aaaf1-6556-4bdd-b050-3d7559067ae0,FA,2020-03-06T22:28:06,1.0,5.328,5.851,11.8479,56.7321
2784,2c6a1961-8eed-4073-afea-1807a7230fe6,FA,2020-03-06T22:29:06,1.0,5.357,5.84,11.8501,56.738
2785,db2494bb-7d53-43b4-9d28-77eb38d6c18a,FA,2020-03-06T22:30:06,1.0,5.359,5.857,11.852,56.7438
2786,e686c809-6ca5-4152-972b-207bbe7feb80,FA,2020-03-06T22:31:06,1.0,5.376,5.878,11.853,56.7499
2787,92520405-84f8-4015-9f16-7f080ff7635e,FA,2020-03-06T22:32:06,1.0,5.362,5.885,11.8532,56.7559
2788,cd8e6c75-862b-491c-8560-2e302b03797a,FA,2020-03-06T22:33:06,1.0,5.349,5.891,11.8526,56.7619
2789,9565f84b-24c6-406d-93a2-c759666a26a1,FA,2020-03-06T22:34:06,1.0,5.325,5.89,11.8516,56.7678
2790,34e8060a-3280-44f3-a44a-6e87e85e11f1,FA,2020-03-06T22:35:07,1.0,5.319,5.889,11.850200000000001,56.7735
2791,d2b2e80a-f4ee-4d89-998e-8b1774e729de,FA,2020-03-06T22:36:07,1.0,5.322,5.873,11.848700000000001,56.7792
2792,83590305-0a24-47b7-98c2-ff594e9f4ed1,FA,2020-03-06T22:37:07,1.0,5.338,5.864,11.8471,56.7849
2793,965d0f62-327a-42e9-9c53-a9ce4cead341,FA,2020-03-06T22:38:07,1.0,5.34,5.856,11.8451,56.7905
